classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
320013013,not-logged-in-43f131c946a2982aaaa0,,43f131c946a2982aaaa0,17267,Object identification,28.48,2021-03-27 16:44:12 UTC,,,"{""source"":""api"",""session"":""83eecfcc3f0a93535e6e2b267ae6cada4cc1df5b3ece11ab878f6d684f45a9c8"",""viewport"":{""width"":2048,""height"":1042},""started_at"":""2021-03-27T16:44:10.485Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T16:44:12.900Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":667,""clientHeight"":938,""naturalWidth"":978,""naturalHeight"":1375}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:41:25.057Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950935"":{""retired"":null,""Filename"":""f106r.jpg""}}",55950935
320013908,not-logged-in-7bbb4c8a85e0d4ee5bdd,,7bbb4c8a85e0d4ee5bdd,17267,Object identification,28.48,2021-03-27 16:50:14 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T16:48:06.712Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T16:50:11.520Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":441,""clientHeight"":599,""naturalWidth"":1061,""naturalHeight"":1441}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""x"":423.1825256347656,""y"":426.8615417480469,""tool"":0,""frame"":0,""width"":520.1438293457031,""height"":357.4172668457031,""details"":[{""value"":""campanula""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950758"":{""retired"":null,""Filename"":""f010v.jpg""}}",55950758
320014055,not-logged-in-7bbb4c8a85e0d4ee5bdd,,7bbb4c8a85e0d4ee5bdd,17267,Object identification,28.48,2021-03-27 16:51:01 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T16:50:15.773Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T16:50:58.994Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":429,""clientHeight"":599,""naturalWidth"":1038,""naturalHeight"":1450}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""x"":413.73419189453125,""y"":188.53451538085938,""tool"":0,""frame"":0,""width"":540.2778930664062,""height"":406.6607360839844,""details"":[{""value"":""blue thistle""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950750"":{""retired"":null,""Filename"":""f006v.jpg""}}",55950750
320014077,not-logged-in-7bbb4c8a85e0d4ee5bdd,,7bbb4c8a85e0d4ee5bdd,17267,Object identification,28.48,2021-03-27 16:51:16 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T16:50:59.851Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T16:51:14.454Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":439,""clientHeight"":599,""naturalWidth"":1056,""naturalHeight"":1441}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950769"":{""retired"":null,""Filename"":""f017r.jpg""}}",55950769
320014088,not-logged-in-7bbb4c8a85e0d4ee5bdd,,7bbb4c8a85e0d4ee5bdd,17267,Object identification,28.48,2021-03-27 16:51:20 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T16:51:15.591Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T16:51:18.265Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":444,""clientHeight"":599,""naturalWidth"":1062,""naturalHeight"":1432}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950789"":{""retired"":null,""Filename"":""f027r.jpg""}}",55950789
320031020,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:25:04 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T16:51:19.063Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:25:01.460Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":430,""clientHeight"":599,""naturalWidth"":999,""naturalHeight"":1390}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950921"":{""retired"":null,""Filename"":""f099r.jpg""}}",55950921
320031042,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:25:11 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:25:02.257Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:25:09.094Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":490,""clientHeight"":666,""naturalWidth"":1050,""naturalHeight"":1426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950791"":{""retired"":null,""Filename"":""f028r.jpg""}}",55950791
320031067,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:25:19 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:25:09.923Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:25:17.428Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":513,""clientHeight"":666,""naturalWidth"":1081,""naturalHeight"":1402}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950819"":{""retired"":null,""Filename"":""f042r.jpg""}}",55950819
320031141,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:25:43 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T18:25:18.348Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:25:40.980Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":392,""clientHeight"":558,""naturalWidth"":392,""naturalHeight"":558}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950903"":{""retired"":null,""Filename"":""f086v.jpg""}}",55950903
320031379,not-logged-in-3bdbcad58c6880063054,,3bdbcad58c6880063054,17267,Object identification,28.48,2021-03-27 18:27:01 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T18:25:41.766Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:26:59.174Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":599,""naturalWidth"":1021,""naturalHeight"":1417}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""x"":225.95864868164062,""y"":341.3135986328125,""tool"":0,""frame"":0,""width"":711.5455627441406,""height"":976.482666015625,""details"":[{""value"":""Some kind of berries or flowers, perhaps symphytum officinale""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950918"":{""retired"":null,""Filename"":""f095v2.jpg""}}",55950918
320031395,not-logged-in-3bdbcad58c6880063054,,3bdbcad58c6880063054,17267,Object identification,28.48,2021-03-27 18:27:07 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1536,""height"":666},""started_at"":""2021-03-27T18:27:00.787Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:27:05.052Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T16:48:08.862Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950915"":{""retired"":null,""Filename"":""f094r.jpg""}}",55950915
320031493,not-logged-in-3a4212973ac32f9def0f,,3a4212973ac32f9def0f,17267,Object identification,28.48,2021-03-27 18:27:37 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:27:06.082Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:27:34.996Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":494,""clientHeight"":599,""naturalWidth"":1193,""naturalHeight"":1448}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950930"":{""retired"":null,""Filename"":""f103v.jpg""}}",55950930
320031512,not-logged-in-3a4212973ac32f9def0f,,3a4212973ac32f9def0f,17267,Object identification,28.48,2021-03-27 18:27:42 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:27:37.026Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:27:40.345Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":516,""clientHeight"":666,""naturalWidth"":1088,""naturalHeight"":1405}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950817"":{""retired"":null,""Filename"":""f041r.jpg""}}",55950817
320031572,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:27:59 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:27:40.996Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:27:56.911Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":666,""naturalWidth"":677,""naturalHeight"":918}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950923"":{""retired"":null,""Filename"":""f100r_alt.jpg""}}",55950923
320031588,not-logged-in-3226a99b7764a61e377e,,3226a99b7764a61e377e,17267,Object identification,28.48,2021-03-27 18:28:03 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:27:58.234Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:28:01.012Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":508,""clientHeight"":666,""naturalWidth"":1073,""naturalHeight"":1408}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950849"":{""retired"":null,""Filename"":""f057r.jpg""}}",55950849
320031946,not-logged-in-ad22ae5e90c8259d9b57,,ad22ae5e90c8259d9b57,17267,Object identification,28.48,2021-03-27 18:29:54 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:28:01.594Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:29:51.227Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":498,""clientHeight"":666,""naturalWidth"":830,""naturalHeight"":1110}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[{""x"":193.61148071289062,""y"":380.5853576660156,""tool"":0,""frame"":0,""width"":120.07513427734375,""height"":123.0399169921875,""details"":[{""value"":""a daisy""}],""tool_label"":""Highlight anything that you might recognize""}]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950906"":{""retired"":null,""Filename"":""f087v.jpg""}}",55950906
320032304,not-logged-in-ad22ae5e90c8259d9b57,,ad22ae5e90c8259d9b57,17267,Object identification,28.48,2021-03-27 18:31:31 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:29:52.148Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:31:28.888Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":534,""clientHeight"":666,""naturalWidth"":1142,""naturalHeight"":1423}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":""instructions on how to wash your body properly"",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950892"":{""retired"":null,""Filename"":""f080v.jpg""}}",55950892
320032310,not-logged-in-ad22ae5e90c8259d9b57,,ad22ae5e90c8259d9b57,17267,Object identification,28.48,2021-03-27 18:31:35 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:31:30.241Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:31:33.218Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":553,""clientHeight"":666,""naturalWidth"":1212,""naturalHeight"":1459}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950725"":{""retired"":null,""Filename"":""f108v.jpg""}}",55950725
320032327,not-logged-in-c43dd238194d7cc383e1,,c43dd238194d7cc383e1,17267,Object identification,28.48,2021-03-27 18:31:42 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:31:34.431Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:31:39.894Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":519,""clientHeight"":666,""naturalWidth"":1102,""naturalHeight"":1414}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950815"":{""retired"":null,""Filename"":""f040r.jpg""}}",55950815
320032334,not-logged-in-c43dd238194d7cc383e1,,c43dd238194d7cc383e1,17267,Object identification,28.48,2021-03-27 18:31:44 UTC,,,"{""source"":""api"",""session"":""2815d40278414d44cbdfb14bd43ec80f364fe007b606cd5e0b89f1fa5619a6f1"",""viewport"":{""width"":1707,""height"":740},""started_at"":""2021-03-27T18:31:40.529Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-03-27T18:31:42.408Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":560,""clientHeight"":666,""naturalWidth"":1236,""naturalHeight"":1468}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-27T18:27:02.962Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41208""}","[{""task"":""T0"",""task_label"":""Mark what seems familiar to you and add your desription. \nYou can add a link or reference to where did you see such objects or texts."",""value"":[]},{""task"":""T1"",""value"":"""",""task_label"":""Maybe you did not found anything specific on this page, but still you have something to say about what you see!""}]","{""55950932"":{""retired"":null,""Filename"":""f104v.jpg""}}",55950932
